GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS337306723	2018-08-07 13:48:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Spreckles Ave. Pond (State at Spreckles)	L594010	H	37.43323	-121.966232	2015-08-19	14:40:00	obsr91229	S24684018	Stationary	P21	EBIRD	30			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.0 Build 15		
URN:CornellLabOfOrnithology:EBIRD:OBS335030750	2018-08-03 06:59:13.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			US-CA-San Jose-Don Edwards San Francisco Bay National Wildlife Refuge - 37.4523x-121.9378	L3832069	P	37.452291	-121.937823	2015-08-03	14:33:00	obsr206514	S24508755	Stationary	P21	EBIRD	360			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.1 Build 5		
URN:CornellLabOfOrnithology:EBIRD:OBS339524887	2018-08-07 13:34:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Don Edwards NWR--New Chicago Marsh	L337098	H	37.4378422	-121.9631109	2015-08-29	10:00:00	obsr145521	S24831256	Stationary	P21	EBIRD	120			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS337193599	2018-08-03 07:01:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP	L2421853	P	37.41984	-122.01443	2015-08-18	09:24:00	obsr263917	S24675181	Traveling	P22	EBIRD	158	3.219		1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.6	<a href="http://www.kittiwakenaturephotography.com/p412906218/e53e81ff3" title="Red-necked Phalarope"><img src="http://www.kittiwakenaturephotography.com/img/s1/v48/p1407721459-2.jpg" alt="Kittiwake Nature Photography: Red-necked Phalaropes &emdash; Red-necked Phalarope" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS339447901	2018-12-09 22:35:57.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			500				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2015-08-30	06:25:00	obsr420881	S24825302	Traveling	P22	EBIRD	480	24.14		2	1	G1392534	0	1	0		Started at A12, then went to A17, New Chicago, back to A12, then full Alviso loop	Mostly in New Chicago Marsh and State & Spreckles; 2 in A9	
URN:CornellLabOfOrnithology:EBIRD:OBS339514257	2018-12-09 22:35:58.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			500				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2015-08-30	06:25:00	obsr417931	S24830521	Traveling	P22	EBIRD	480	24.14		2	1	G1392534	0	1	0		Started at A12, then went to A17, New Chicago, back to A12, then full Alviso loop----<a href="https://www.flickr.com/photos/111721922@N04/21019796835/in/photostream/" title="Alviso Sunrise"><img src="https://farm6.staticflickr.com/5700/21019796835_0dd0af6ae2.jpg" alt="Alviso Sunrise" /></a>	Mostly in New Chicago Marsh and State & Spreckles; 2 in A9----<a href="https://www.flickr.com/photos/111721922@N04/20831891688/in/photostream/" title="Red-necked Phalarope (Juvenile)"><img src="https://farm1.staticflickr.com/617/20831891688_a3670b1072.jpg" alt="Red-necked Phalarope (Juvenile)" /></a>--<a href="https://www.flickr.com/photos/111721922@N04/20831696900/in/photostream/" title="Red-necked Phalaropes (Juveniles)"><img src="https://farm6.staticflickr.com/5692/20831696900_61b7b479f1.jpg" alt="Red-necked Phalaropes (Juveniles)" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS428387993	2019-03-03 20:41:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-08-15		obsr53116	S31475190	Incidental	P20	EBIRD				1	0		0	1	0			Sunnyvale WPCP	
URN:CornellLabOfOrnithology:EBIRD:OBS334721613	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-08-03	10:30:00	obsr417931	S24484406	Traveling	P22	EBIRD	70	4.023		2	1	G1365479	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS335635492	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-08-09	07:09:00	obsr168076	S24552457	Traveling	P22	EBIRD	222	4.023		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.1 Build 5		
URN:CornellLabOfOrnithology:EBIRD:OBS368411641	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-08-23		obsr131532	S27101502	Incidental	P20	EBIRD				1	0		0	1	0			WPCP	
URN:CornellLabOfOrnithology:EBIRD:OBS342591426	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2015-09-15	10:05:00	obsr420881	S25051392	Traveling	P22	EBIRD	165	9.656		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS344218730	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-09-24	11:00:00	obsr625102	S25164084	Traveling	P22	EBIRD	120	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS340653561	2018-08-07 13:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2015-09-06	12:06:00	obsr168076	S24913314	Stationary	P21	EBIRD	12			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS341752242	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-11	09:00:00	obsr417931	S24989722	Traveling	P22	EBIRD	150	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS343377698	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-19	13:09:00	obsr159137	S25106878	Traveling	P22	EBIRD	109	2.012		2	1	G1412201	0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS357359883	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-13	18:00:00	obsr555822	S25028726	Traveling	P22	EBIRD	35	0.483		2	0	G1471688	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS344114904	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			600				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-09-24	10:02:00	obsr293948	S25156856	Traveling	P22	EBIRD	85	1.287		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS368411694	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-09-01		obsr131532	S27101504	Incidental	P20	EBIRD				1	0		0	1	0			WPCP	
URN:CornellLabOfOrnithology:EBIRD:OBS343959614	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			200				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2015-09-23	07:51:00	obsr168076	S25146110	Traveling	P22	EBIRD	260	4.828		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS341140579	2018-08-07 13:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			285				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2015-09-04	10:35:00	obsr131961	S24945586	Traveling	P22	EBIRD	56	1.207		11	1	G1400955	0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS341956103	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-12	07:15:00	obsr293948	S25005466	Traveling	P22	EBIRD	270	2.736		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS342154866	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-13	09:00:00	obsr604942	S25018076	Traveling	P22	EBIRD	220	4.828		2	1	G1405755	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS342375526	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-14	12:04:00	obsr61176	S25033423	Traveling	P22	EBIRD	127	1.609		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS340519485	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			11				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-05	08:47:00	obsr289446	S24904174	Traveling	P22	EBIRD	94	1.609		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS341439702	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-07	09:10:00	obsr289446	S24966304	Traveling	P22	EBIRD	105	1.609		2	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS340926183	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			32				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-07	08:00:00	obsr293948	S24931719	Traveling	P22	EBIRD	155	2.736		1	1		0	1	0		Cattle Egret not re-found today as of 10:35am.	Along entrance road	
URN:CornellLabOfOrnithology:EBIRD:OBS343376682	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-19	13:09:00	obsr155105	S25106825	Traveling	P22	EBIRD	109	2.012		2	1	G1412201	0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS639853924	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-13	18:00:00	obsr637946	S47201861	Traveling	P22	EBIRD	35	0.483		2	0	G1471688	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS340717356	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			200				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-06	09:00:00	obsr8586	S24917665	Traveling	P22	EBIRD	300	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS343106879	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-18	12:30:00	obsr411176	S25089514	Traveling	P22	EBIRD	180	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS343187682	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			100				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-19	07:25:00	obsr168076	S25095058	Traveling	P22	EBIRD	279	3.219		14	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS341397134	2018-08-07 13:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			285				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2015-09-04	10:35:00	obsr86405	S24962912	Traveling	P22	EBIRD	56	1.207		11	1	G1400955	0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS368410644	2016-02-05 00:12:40.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso	L152075	T	37.42604	-121.97507	2015-09-07	09:00:00	obsr131532	S27101453	Traveling	P22	EBIRD	180	8.047		2	0		0	1	0		by bike, around ponds	bike ride	
URN:CornellLabOfOrnithology:EBIRD:OBS342164826	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-13	09:00:00	obsr543423	S25018756	Traveling	P22	EBIRD	220	4.828		2	1	G1405755	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS342639205	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-15	07:27:00	obsr289446	S25055728	Traveling	P22	EBIRD	134	3.219		2	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS342396625	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-14	11:45:00	obsr230614	S25035035	Traveling	P22	EBIRD	110	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS342757931	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			32				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-16	10:19:00	obsr289446	S25064187	Traveling	P22	EBIRD	81	4.828		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS340338318	2018-08-07 13:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			285				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2015-09-04	10:35:00	obsr58265	S24891533	Traveling	P22	EBIRD	56	1.207		11	1	G1400955	0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS341269518	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-08	12:39:00	obsr141946	S24954767	Traveling	P22	EBIRD	111	3.219		1	1		0	1	0		Submitted from  BirdLog World for Android v1.9.7	by entrance road	
URN:CornellLabOfOrnithology:EBIRD:OBS339841924	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2015-09-01	10:40:00	obsr321577	S24854483	Traveling	P22	EBIRD	160	6.437		1	1	G1421128	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS342188235	2018-08-07 13:48:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			130				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Spreckles Ave. Pond (State at Spreckles)	L594010	H	37.43323	-121.966232	2015-09-13	11:40:00	obsr112836	S25020346	Traveling	P22	EBIRD	10	0.322		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS340650829	2018-08-07 13:48:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Spreckles Ave. Pond (State at Spreckles)	L594010	H	37.43323	-121.966232	2015-09-06	11:55:00	obsr168076	S24913128	Stationary	P21	EBIRD	9			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.1 Build 19		
URN:CornellLabOfOrnithology:EBIRD:OBS342864769	2018-08-07 13:48:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Spreckles Ave. Pond (State at Spreckles)	L594010	H	37.43323	-121.966232	2015-09-17	11:24:00	obsr181500	S25072822	Incidental	P20	EBIRD				1	0		0	1	0		Photo of one bird available.  <br />Submitted from eBird for iOS, version 1.1.1 Build 19		
