GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS492463414	2018-08-03 12:00:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-30	07:17:00	obsr194695	S36424996	Traveling	P22	EBIRD	205	5.633		2	1		0	1	0		Least Tern was our goal so we headed to the Hayward part of the Bay Trail. We started from Winston  St. and finished at the Hayward Interpretive Center. Habitats along this 3-mile stretch included salt marsh, sloughs, mudflats, salt bay, and brushy edges of wetlands. The highlight was observing a number of Least Terns, here near the northern limits of their West Coast breeding range.		
URN:CornellLabOfOrnithology:EBIRD:OBS489021750	2018-08-03 11:47:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-22	13:00:00	obsr761571	S36186630	Traveling	P22	EBIRD	120	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS487664456	2018-08-03 11:45:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			11				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-19	07:30:00	obsr276807	S36098627	Traveling	P22	EBIRD	240	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS487274679	2018-08-03 11:44:48.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-04-18	07:48:00	obsr127160	S36071373	Traveling	P22	EBIRD	168	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS486186655	2018-08-03 11:44:01.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-15	15:00:00	obsr761571	S35999808	Traveling	P22	EBIRD	135	6.437		1	1		0	1	0			Seen near the Least Tern nest island.	
URN:CornellLabOfOrnithology:EBIRD:OBS488994318	2018-08-03 11:47:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-22	16:02:00	obsr294407	S36184912	Traveling	P22	EBIRD	99	3.219		18	1	G2356128	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492765975	2018-08-03 12:01:01.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-04-30	14:15:00	obsr761571	S36443117	Traveling	P22	EBIRD	135	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS487819242	2018-08-03 11:44:48.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-04-18	07:40:00	obsr316146	S36109123	Traveling	P22	EBIRD	180	2.414		13	1		0	1	0		Francis led us on a cloudy, misty morning that turned into a billowy high cloud sunny day .... 60°F ..		
URN:CornellLabOfOrnithology:EBIRD:OBS492258858	2018-08-03 11:59:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-04-29		obsr884588	S36412869	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS495154156	2018-08-03 12:07:58.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-06	09:25:00	obsr250831	S36593123	Traveling	P22	EBIRD	90	1.609		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS495902489	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr592839	S36637519	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS495821081	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr548064	S36632719	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS495855394	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr115543	S36634698	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS495925878	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr232373	S36638847	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS496478651	2018-08-03 12:08:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr400293	S36671432	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS493717555	2018-08-03 12:06:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-02	18:08:00	obsr166679	S36501276	Traveling	P22	EBIRD	83	2.092		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS493734338	2018-08-03 12:06:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-02	16:15:00	obsr297774	S36502477	Traveling	P22	EBIRD	150	4.426		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496476967	2018-08-03 12:13:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-08	18:35:00	obsr171564	S36671299	Traveling	P22	EBIRD	66	2.092		2	1	G2398180	0	1	0		Biked from Interpretive Center to Least Tern interpretive sign, making two long stops and a couple of short stops.		
URN:CornellLabOfOrnithology:EBIRD:OBS496673967	2018-08-03 12:13:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			78				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-09	06:26:00	obsr170362	S36683582	Traveling	P22	EBIRD	160	3.862		1	1		0	1	0		Walked from interpretive center to least tern pond observation point on coast trail		
URN:CornellLabOfOrnithology:EBIRD:OBS496318222	2017-05-13 11:36:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-08	09:57:00	obsr51532	S36661711	Traveling	P22	EBIRD	85	1.6		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496951715	2018-08-03 12:14:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-09	15:07:00	obsr297774	S36700170	Traveling	P22	EBIRD	205	5.633		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496477070	2018-08-03 12:13:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2017-05-08	18:35:00	obsr166679	S36671307	Traveling	P22	EBIRD	66	2.092		2	1	G2398180	0	1	0		Biked from Interpretive Center to Least Tern interpretive sign, making two long stops and a couple of short stops.		
URN:CornellLabOfOrnithology:EBIRD:OBS494759570	2018-08-03 12:06:48.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-03	13:45:00	obsr276807	S36568615	Traveling	P22	EBIRD	195	4.828		1	1		0	1	0		West Winton parking area to the Least Tern sign and Johnson's Landing and back.		
URN:CornellLabOfOrnithology:EBIRD:OBS495923277	2018-08-03 12:08:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-07	12:15:00	obsr761571	S36638675	Traveling	P22	EBIRD	150	9.656		1	1		0	1	0		Doing a Colonial Bird Survey for SFBBO in Hayward Marsh.	Estimated	
URN:CornellLabOfOrnithology:EBIRD:OBS496481601	2018-08-03 12:13:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-08	17:00:00	obsr240927	S36671618	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499477974	2018-08-03 12:16:31.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-13	16:00:00	obsr217779	S36843534	Traveling	P22	EBIRD	180	16.093		1	1		0	1	0		Bicycling and birding.	Photos and video. Close to trail. In pond north of sewage treatment plant.	
URN:CornellLabOfOrnithology:EBIRD:OBS499839024	2018-08-03 12:30:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-14	13:30:00	obsr761571	S36863841	Traveling	P22	EBIRD	135	8.047		1	1		0	1	0		From Winton Ave. to the Least Tern sign in Cogswell Marsh.		
URN:CornellLabOfOrnithology:EBIRD:OBS496297750	2018-08-03 12:13:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-05-08	12:05:00	obsr230614	S36660501	Traveling	P22	EBIRD	55	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS494753120	2018-08-03 12:07:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-05	07:45:00	obsr276807	S36568182	Traveling	P22	EBIRD	240	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS493044058	2018-08-03 12:05:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-01	07:10:00	obsr276807	S36460078	Traveling	P22	EBIRD	260	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502589518	2018-08-03 12:32:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-20	13:05:00	obsr761571	S37023010	Traveling	P22	EBIRD	165	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500929969	2017-05-18 21:27:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-08	11:45:00	obsr206500	S36925823	Traveling	P22	EBIRD	225	2.816		1	1		0	1	0		From Interpetive Center to Least Tern sign on the north side of the main ponds.		
URN:CornellLabOfOrnithology:EBIRD:OBS494128883	2018-08-03 12:06:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-03	09:40:00	obsr210310	S36526913	Traveling	P22	EBIRD	300	14.484		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499470718	2018-08-03 12:30:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			13				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2017-05-14	07:55:00	obsr276807	S36843173	Traveling	P22	EBIRD	180	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496948950	2018-08-03 12:14:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				US-CA-Hayward-Bay Trl - 37.6284x-122.1500	L5810162	P	37.62838	-122.150011	2017-05-09	18:29:00	obsr30575	S36699974	Stationary	P21	EBIRD	37			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS505510245	2018-08-03 12:35:49.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					MLK Jr. Regional Shoreline--Garretson Pt.	L492576	H	37.7506464	-122.2110772	2017-05-28	08:04:00	obsr915202	S37205929	Traveling	P22	EBIRD	30	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS497405811	2018-08-03 12:14:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-10	07:00:00	obsr351064	S36725516	Traveling	P22	EBIRD	150	6.437		1	1		1	1	0			White chin and rusty neck. No white over the eye.	
URN:CornellLabOfOrnithology:EBIRD:OBS495371583	2018-08-03 12:08:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-06	09:58:00	obsr430232	S36606153	Traveling	P22	EBIRD	120	3.219		2	1	G2391860	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS495950217	2017-05-13 11:36:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-07	09:45:00	obsr87965	S36640275	Traveling	P22	EBIRD	120	3.541		2	1		1	1	0		clear, high tide, light breeze after strong winds		
URN:CornellLabOfOrnithology:EBIRD:OBS495803888	2018-08-03 12:08:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr198558	S36631732	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS496008028	2018-08-03 12:08:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	12:40:00	obsr322175	S36643381	Traveling	P22	EBIRD	176	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496456137	2018-08-03 12:13:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-08	08:30:00	obsr847001	S36670055	Traveling	P22	EBIRD_CB	150	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496112684	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr659543	S36650007	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS495435530	2018-08-03 12:08:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-06	09:58:00	obsr399900	S36610068	Traveling	P22	EBIRD	120	3.219		2	1	G2391860	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS495780432	2018-08-03 12:08:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr30575	S36630451	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS495305218	2018-08-03 12:08:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-06	12:52:00	obsr30575	S36602099	Traveling	P22	EBIRD_CB	130	1.609		1	1		0	1	0		Behind the gates		
URN:CornellLabOfOrnithology:EBIRD:OBS495871331	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr795125	S36635657	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
URN:CornellLabOfOrnithology:EBIRD:OBS493247420	2018-08-03 12:05:59.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			11				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2017-05-01	17:30:00	obsr240927	S36473128	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0		From the Interpretive center to the Least Tern sign		
URN:CornellLabOfOrnithology:EBIRD:OBS495814363	2018-08-03 12:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2017-05-07	08:34:00	obsr545530	S36632350	Traveling	P22	EBIRD_CB	180	3.219		16	1	G2393615	0	1	0		Birdathon event "Behind the Gates at Hayward Shoreline" mostly along trail north of channel in freshwater marsh area.  Other birds seen include 1 Yellow-headed Blackbird, 1 Great-tailed Grackle, and 1 Red Phalarope (photo).		
